,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
31,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,166.0,38.0,257.0,128.0,415.0,2382.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,,,64.0,20,True,2,,,,,
32,villus,logaretm/villus,"['vue2', 'vue3']",graphql-clients,https://github.com/logaretm/villus,https://github.com/logaretm/villus,MIT,2019-12-22 20:52:31,2023-06-13 14:39:19,2023-04-04 12:28:36,609.0,,30.0,10.0,70.0,12.0,117.0,672.0,2023-04-06 05:16:28,3.1.0,,,64.0,A tiny and fast GraphQL client for Vue.js.,181.0,181.0,21.0,20,True,3,,,,,
33,coreui-free-vue-admin-template,coreui/coreui-free-vue-admin-template,"['vue3', 'bootstrap5', 'coreui']",admin-dashboards,https://github.com/coreui/coreui-free-vue-admin-template,https://github.com/coreui/coreui-free-vue-admin-template,,2017-08-15 09:29:16,2023-07-17 08:22:51,2023-07-17 08:11:24,444.0,10.0,909.0,121.0,81.0,1.0,195.0,3164.0,2022-11-25 13:55:14,4.2.0,,,59.0,Open source admin template based on Bootstrap 5 and Vue 3.,,,11.0,18,True,1,,,,1.0,
34,admin-one-vue-tailwind,justboil/admin-one-vue-tailwind,"['vue3', 'tailwind', 'vite', 'pinia']",admin-dashboards,https://github.com/justboil/admin-one-vue-tailwind,https://github.com/justboil/admin-one-vue-tailwind,MIT,2021-06-14 13:48:31,2023-05-01 21:40:31,2023-04-06 16:21:02,422.0,,282.0,29.0,9.0,16.0,15.0,1505.0,2023-04-06 16:31:39,3.2.0,,,13.0,Free Vue.js 3.x Tailwind 3.x admin dashboard template with dark mode. Vite builds. Pinia state. Laravel integration..,,,3.0,18,True,1,,,,,
35,Equal UI,quatrochan/Equal,"['vue3', 'typescript']",ui-frameworks,https://github.com/Equal-UI/Equal,https://github.com/Equal-UI/Equal,MIT,2019-10-15 14:40:47,2023-06-18 16:21:38,2023-06-18 16:14:34,158.0,4.0,58.0,18.0,205.0,2.0,65.0,953.0,,,,773.0,,Equal UI is a Vue 3 UI library empowered by Tailwindcss.,150.0,150.0,10.0,18,True,3,equal-vue,https://www.npmjs.com/package/equal-vue,773.0,,Equal-UI/Equal
36,Genql,remorses/genql,"['vue2', 'vue3']",graphql-clients,https://github.com/remorses/genql,https://github.com/remorses/genql,MIT,2020-05-14 20:39:29,2023-07-17 15:11:34,2023-05-28 10:22:11,1221.0,34.0,20.0,9.0,25.0,10.0,96.0,685.0,,,,,,Type safe TypeScript client for any GraphQL API.,256.0,256.0,10.0,18,True,3,,,,,
37,vuex-orm-next,vuex-orm/vuex-orm-next,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm-next,https://github.com/vuex-orm/vuex-orm-next,MIT,2020-04-10 03:54:39,2023-03-04 11:20:52,2021-12-03 07:26:44,214.0,,12.0,11.0,102.0,12.0,21.0,189.0,2021-11-19 00:31:46,1.0.0-draft.16,,,17.0,The next iteration of Vuex ORM.,970.0,970.0,9.0,18,True,2,,,,,
38,vue.draggable.next,SortableJS/vue.draggable.next,['vue3'],dnd,https://github.com/SortableJS/vue.draggable.next,https://github.com/SortableJS/vue.draggable.next,MIT,2020-11-18 01:28:43,2023-06-29 02:59:47,2021-08-25 03:06:16,641.0,,432.0,12.0,27.0,139.0,62.0,2717.0,2020-11-30 17:06:31,4.0.1,,,1.0,Vue 3 compatible drag-and-drop component based on Sortable.js.,,,45.0,17,True,2,,,,,
39,vue-save-state,spatie/vue-save-state,[],state-management,https://github.com/spatie/vue-save-state,https://github.com/spatie/vue-save-state,MIT,2016-10-28 13:06:41,2022-03-21 12:45:21,2022-03-21 12:45:21,58.0,,23.0,12.0,11.0,,14.0,242.0,2017-01-19 19:12:25,1.1.0,,2225.0,1.0,A Vue mixin to save the state of a component to local storage.,146.0,146.0,9.0,17,True,3,vue-save-state,https://www.npmjs.com/package/vue-save-state,2225.0,,
40,vue-dragging,hilongjw/vue-dragging,['vue2'],dnd,https://github.com/hilongjw/vue-dragging,https://github.com/hilongjw/vue-dragging,MIT,2016-11-16 06:39:22,2018-12-12 14:05:44,2018-12-12 14:05:35,57.0,,141.0,23.0,7.0,24.0,4.0,764.0,,,,,,A sortable list directive with Vue.,1219.0,1219.0,10.0,16,True,3,,,,,
41,AgnosticUI,AgnosticUI/agnosticui,['vue3'],ui-frameworks,https://github.com/AgnosticUI/agnosticui,https://github.com/AgnosticUI/agnosticui,Apache-2.0,2020-09-07 21:03:08,2023-05-22 10:41:52,2023-01-23 23:36:07,1914.0,,40.0,5.0,59.0,34.0,149.0,650.0,,,,,16.0,AgnosticUI is a set of UI primitives that start their lives in clean HTML and CSS. These standards compliant..,,,12.0,16,True,3,agnosticui,https://www.npmjs.com/package/agnosticui,,,
